name,oracle_id,cmc,type_line,mechanics_count,is_infinite_combo
Samwise Gamgee,7ce37c26-91ea-493f-bfc3-a890d4538bc1,2.0,Legendary Creature — Halfling Peasant,3,True
Prosperous Innkeeper,da785227-cf8a-4d44-9e7c-fc909ea868f2,2.0,Creature — Halfling Citizen,3,True
Breya's Apprentice,8fb9ff2d-1e90-4a26-8397-bb981fda2f7b,3.0,Artifact Creature — Human Artificer,5,True
Last Night Together,0ad48edf-49e2-4f3a-b50e-11231a616752,5.0,Sorcery,4,True
Dauthi Voidwalker,f1c2dbe2-fbe0-4058-bdf1-91d1b1832786,2.0,Creature — Dauthi Rogue,6,True
"Kogla, the Titan Ape",8b21062e-97b0-4967-96df-30e8309f4fba,6.0,Legendary Creature — Ape,3,True
Swords to Plowshares,b1544f21-7e98-461b-aed5-e748b0168c52,1.0,Instant,1,True
Swords to Plowshares,b1544f21-7e98-461b-aed5-e748b0168c52,1.0,Instant,1,True
Master of Cruelties,d135c457-9be5-4a6e-a6fb-5b35cfb70cb0,5.0,Creature — Demon,2,True
Necropotence,94a844d2-0574-45a7-b347-e0e329767c42,3.0,Enchantment,2,True
Protean Hulk,10180e2f-90c5-4d41-ba44-16b14948f923,7.0,Creature — Beast,1,True
Buried Alive,8203c621-a1a0-4865-8c9a-0d4064c86107,3.0,Sorcery,1,True
Reveillark,1be13ede-98f8-497e-800c-03e5802932b3,5.0,Creature — Elemental,3,True
Doppelgang,d04c6375-25dd-4882-b8b3-a3b0d3081f32,2.0,Sorcery,1,True
Quietus Spike,0ff0a309-9b4a-4f9e-9ea6-c4d07906ebec,3.0,Artifact — Equipment,2,True
Urabrask's Forge,7c4b2203-a937-4d91-8e39-2283fe686b45,3.0,Artifact,5,True
Approach of the Second Sun,e4125377-34c0-4b54-bdf8-4e88f5d24565,7.0,Sorcery,1,True
Mystical Tutor,fb81f95c-70f8-4eb7-8d15-15d0ae23ec03,1.0,Instant,2,True
Angelic Renewal,f86bcdde-8b1f-4efa-a01d-39e09dc826d0,2.0,Enchantment,1,True
Cloudsteel Kirin,a34a71eb-26a4-4e37-8d3c-a0352bea491b,3.0,Artifact Creature — Equipment Kirin,3,True
Breach the Multiverse,ebbd5b9c-07ff-4b42-81c2-ba09539f3a42,7.0,Sorcery,1,True
Grim Haruspex,72aef1d8-11df-4bc2-af83-907b05df73a8,3.0,Creature — Human Wizard,2,True
Faerie Impostor,0d78ba2c-4de0-47d9-b1b9-13dc9de8844b,1.0,Creature — Faerie Rogue,2,True
Ramunap Excavator,4f819ba4-52ef-4fdd-8e4c-5ae3b2f44db5,3.0,Creature — Snake Cleric,1,True
Pyrohemia,9ac57a10-3402-4656-9079-f713884cde35,4.0,Enchantment,1,True
Exalted Sunborn,43febbcd-ecbe-4edb-ad90-7fc6dc381d05,5.0,Creature — Angel Wizard,5,True
"Ketramose, the New Dawn",de41ad94-b9d7-4c2b-bfa6-394d18737228,3.0,Legendary Creature — God,4,True
Kappa Cannoneer,7fffbe7f-ad78-4bb6-a611-c37e495c6ee0,6.0,Artifact Creature — Turtle Warrior,5,True
Godhead of Awe,1ed5751a-4b45-4cd2-b19c-ac84508de4f8,5.0,Creature — Spirit Avatar,1,True
Chittering Witch,8b1aa532-4f19-407e-83a5-13b3160ad8c2,4.0,Creature — Human Warlock,2,True
"Omnath, Locus of Rage",1816eede-c5bd-49df-958f-a3af64cb2932,7.0,Legendary Creature — Elemental,2,True
Skullclamp,65986c1b-8e51-4604-b685-d82fa7d1263a,1.0,Artifact — Equipment,1,True
Blade of the Bloodchief,8985e545-07c3-45f9-9058-fe3c1f50de04,1.0,Artifact — Equipment,2,True
Fatestitcher,55765934-07be-4f03-a2e8-8292c0b601ae,4.0,Creature — Zombie Wizard,5,True
"Slimefoot, the Stowaway",fd541139-de13-4b32-93ba-070ecf711d33,3.0,Legendary Creature — Fungus,1,True
Conjurer's Closet,cd1eda60-53e4-44d0-9b2c-7a57395e291f,5.0,Artifact,1,True
Intruder Alarm,1e943e04-e213-4781-b1a7-935aad8790e1,3.0,Enchantment,1,True
"Rex, Cyber-Hound",7ad52f9c-48d8-486f-90b7-73ce5cb3b9db,3.0,Legendary Artifact Creature — Robot Dog,4,True
The Locust God,e025a714-02da-4b0c-8021-cf3e8dc9b19e,6.0,Legendary Creature — God,4,True
Tireless Tracker,e6555cca-e608-4c87-b835-9cd47fd1f543,3.0,Creature — Human Scout,5,True
Goblin Sharpshooter,d81285b7-a718-411a-8be3-ecc0cfe0bcb0,3.0,Creature — Goblin,1,True
Sevinne's Reclamation,1b9f9f5b-8712-4f00-90cb-1b7b9970eccc,3.0,Sorcery,3,True
Blood Vassal,f792f40d-1d37-4854-98da-e4020c6a44d4,3.0,Creature — Thrull,1,True
The Ur-Dragon,87b22b09-4f6d-4bc5-9cfc-663e4c7c6981,9.0,Legendary Creature — Dragon Avatar,3,True
Professional Face-Breaker,04152e7a-969c-4858-841b-0a569a9fc1bf,3.0,Creature — Human Warrior,6,True
Steelfin Whale,a35ff288-0ba0-47de-9848-4ff4bef6b91b,6.0,Creature — Whale,3,True
"Haakon, Stromgald Scourge",8f089280-e5da-4fda-8bff-dea2971d0292,3.0,Legendary Creature — Zombie Knight,1,True
Swords to Plowshares,b1544f21-7e98-461b-aed5-e748b0168c52,1.0,Instant,1,True
Avatar of Woe,2da5aa33-3794-4f83-936c-9d8640833d86,8.0,Creature — Avatar,3,True
Rimefeather Owl,3c0f7c4d-ac93-4a58-a87f-bf694c709624,7.0,Snow Creature — Bird,2,True
Hedron Archive,32263baa-d3f0-463f-92b3-4e9938476add,4.0,Artifact,1,True
Song of Creation,75b73eb2-dafd-43db-9e96-7e1995d9849f,4.0,Enchantment,3,True
Dramatic Reversal,da46904c-8fb8-44c2-b2ab-775a1cc12ec3,2.0,Instant,1,True
Charming Prince,c48d844c-3976-4fa5-8e0d-3f0e535e7619,2.0,Creature — Human Noble,2,True
Bloodspore Thrinax,1f4743ed-4e91-4344-9409-c8ede5c4804d,4.0,Creature — Lizard,2,True
Pia and Kiran Nalaar,86084ed9-b8bb-4289-9579-6056194787bc,4.0,Legendary Creature — Human Artificer,3,True
Goblin Bombardment,edad60c6-80de-4033-af1b-a703ac332983,2.0,Enchantment,1,True
Mesmeric Orb,03efb4f3-b8e2-4441-824f-886dc40712c4,2.0,Artifact,1,True
"Zada, Hedron Grinder",9f7d5e1c-bf5b-4ab9-bd6e-2627b4d22b36,4.0,Legendary Creature — Goblin Ally,1,True
Mirrorpool,57b86d5c-3269-44bc-a838-3c5439d820d9,0.0,Land,2,True
Unwinding Clock,153fac93-5d2b-4348-a468-a5eef6a12da3,4.0,Artifact,1,True
Saheeli Rai,5f3fe679-aff1-41b3-8d75-c78c2c0636f0,3.0,Legendary Planeswalker — Saheeli,5,True
Fleet Swallower,52d349e7-4bd2-468a-ab26-df8cd262f6f6,7.0,Creature — Fish,1,True
"Gwenna, Eyes of Gaea",7d95e72a-461e-4993-a190-847466a4b17c,3.0,Legendary Creature — Elf Druid Scout,4,True
Drana and Linvala,7abc2a1b-b758-480b-9415-f8f5369ab52f,4.0,Legendary Creature — Vampire Angel,3,True
Court Street Denizen,34312179-f3f9-47ca-bdf4-5abbd493876e,3.0,Creature — Human Soldier,1,True
Ingenious Infiltrator,354defd2-f63f-4a48-9fd4-2526b3878a84,4.0,Creature — Vedalken Ninja,1,True
On Wings of Gold,3b6f608d-f27d-44cd-b0a1-0e1e1aa1c98a,4.0,Enchantment,2,True
Tranquil Thicket,9f8fe514-77ed-41b4-a6f3-c6f095bb97be,0.0,Land,2,True
Aphetto Alchemist,867aa0b7-b814-4d33-a677-f6368c8e93c0,2.0,Creature — Human Wizard,3,True
Wedding Ring,0c34e962-99d9-4163-b852-4f61886546aa,4.0,Artifact,1,True
"Varina, Lich Queen",9859fbca-60c3-4a57-a377-51b56f03894f,4.0,Legendary Creature — Zombie Wizard,3,True
Sacred Guide,de9e8b71-897d-4a9d-942b-af10f31e0425,1.0,Creature — Human Cleric,3,True
Threefold Thunderhulk,b8020a8b-557b-465d-865d-b59fecd7abc1,7.0,Artifact Creature — Gnome,3,True
Darksteel Mutation,05a4f8ff-49da-42af-add5-6248c4b0644b,2.0,Enchantment — Aura,2,True
Atog,3095f2cf-05c3-4381-929f-c526b6fc30a7,2.0,Creature — Atog,1,True
Rings of Brighthearth,bbf9494c-c4bb-4d36-98fe-8387846b342e,3.0,Artifact,1,True
The Mindskinner,2e3ec514-fc9e-4964-a493-2a6cc9e63630,3.0,Legendary Enchantment Creature — Nightmare,1,True
Hedron Detonator,9221b29b-9351-4f70-9af4-8b9a33b43138,3.0,Creature — Goblin Artificer,3,True
Nesting Grounds,d27bb97d-286b-4947-8d7b-443e4df93319,0.0,Land,2,True
"Fain, the Broker",31b990e3-9bad-4b0a-a9d5-f5b9ed2ad0b0,3.0,Legendary Creature — Human Warlock,6,True
Doubling Season,01546b7d-a233-4176-8843-d732074dc5b6,5.0,Enchantment,1,True
Sporeweb Weaver,2e7c3881-6fa6-4fd2-ae86-9e3a0fcecdbd,3.0,Creature — Spider,4,True
Shivan Meteor,6cf5edd6-1ca2-46a5-83b4-7ddff590ef96,5.0,Sorcery,4,True
"Orvar, the All-Form",276c4643-13ad-43bf-840b-08c025ebc065,4.0,Legendary Creature — Shapeshifter,4,True
Abundance,eccc9a54-2b56-4a02-9926-258d5b2e25fb,4.0,Enchantment,1,True
Bloodstained Mire,fc0707c7-d504-4ccf-a0d2-3eb6e26e7a57,0.0,Land,2,True
Crucible of Worlds,33c722cf-b4bf-431f-aefd-ee96241a7fbf,3.0,Artifact,1,True
Mindsplice Apparatus,4d0760fb-4e04-4f29-a268-14c13c30232d,4.0,Artifact,3,True
Aetherflux Reservoir,5f15125e-ae89-471e-b055-226a783bc7c1,4.0,Artifact,1,True
"Will, Scion of Peace",4ecb8653-db8c-468a-853d-420ff62a7a8a,3.0,Legendary Creature — Human Wizard,3,True
"Mishra, Eminent One",d3438037-3efd-4ce0-88ec-6d48ab521992,5.0,Legendary Creature — Human Artificer,3,True
Prowling Geistcatcher,175db9f1-0188-4640-9b54-6b461c5440aa,4.0,Creature — Human Rogue,3,True
"Ob Nixilis, Captive Kingpin",55b6434b-1542-40fd-b12a-697d40976582,4.0,Legendary Creature — Demon,5,True
Sorcerer Class,19ba0f2d-4de3-49a0-be7d-da0aa220cd8a,2.0,Enchantment — Class,2,True
The Temporal Anchor,168f2fbb-8cf7-43e0-8bb6-5e4cc3c1e363,6.0,Legendary Artifact,3,True
"The Master, Multiplied",0741e5b5-35c8-4f4d-b49f-c53e960240b9,6.0,Legendary Creature — Time Lord Rogue,3,True
Witherbloom Apprentice,696f554d-0485-48a5-9273-3f6fb7d16a5d,2.0,Creature — Human Druid,2,True
Hullbreaker Horror,d4a84e78-d9b9-4c67-8a4b-4329e65f0f15,7.0,Creature — Kraken Horror,2,True
Jet Medallion,bccb06f1-8839-4104-9ffa-c79a817f8378,2.0,Artifact,1,True
Duke Ulder Ravengard,792b9752-2d46-48ca-abdd-408a787612da,6.0,Legendary Creature — Human Noble Soldier,4,True
Oracle of Mul Daya,6c5b02eb-7829-436a-8555-fea200e4b67f,4.0,Creature — Elf Shaman,1,True
Goblin Charbelcher,c9b1557b-70b1-44f2-9fc2-7aa0b035b187,4.0,Artifact,2,True
Rest in Peace,087f9ad7-e74f-40e2-8102-1ed2925d0418,2.0,Enchantment,1,True
Sporesower Thallid,dd840d84-bc4a-4420-b8ac-99093a5aa253,4.0,Creature — Fungus,2,True
Contagion Clasp,43f2d81e-aa01-4fa9-9046-6a27a05dbd2d,2.0,Artifact,2,True
"Syr Ginger, the Meal Ender",2eb16535-718f-4b88-92bc-96429d796327,2.0,Legendary Artifact Creature — Food Knight,6,True
"Anim Pakal, Thousandth Moon",05551d91-50c6-46d1-86a4-cd3d177d0923,3.0,Legendary Creature — Human Soldier,2,True
Singing Bell Strike,dad07f8c-1f24-4f56-b8a6-7c4b82e27e0f,2.0,Enchantment — Aura,3,True
Everquill Phoenix,56ba78c1-d1eb-4cc1-b70d-98c35d2972ba,4.0,Creature — Phoenix,5,True
"Krenko, Baron of Tin Street",91b2520e-85b6-4e1f-88cf-a585feeb8e65,3.0,Legendary Creature — Goblin,4,True
Door to Nothingness,b919cca5-88c0-4104-b54e-49644fbf78a5,5.0,Artifact,1,True
Apocalypse,82c8f5dd-563d-4fd0-bd43-7ee2001d3777,5.0,Sorcery,2,True
Fiendlash,2d21dc80-2900-4dc3-9657-f17b50716481,2.0,Artifact — Equipment,2,True
Dream's Grip,8b239262-c392-4ec6-9ae1-8b4a076e4bf0,1.0,Instant,3,True
Avenger of Zendikar,4ba5b3f6-503b-43e6-b66e-4f8c55cffed7,7.0,Creature — Elemental,3,True
Wild Growth,706ae742-1807-44b7-a4fa-f2e26f61519a,1.0,Enchantment — Aura,1,True
Kaalia of the Vast,cb8d80c9-ed58-4f2d-aa8c-c383370c7f1a,4.0,Legendary Creature — Human Cleric,1,True
Spike Feeder,5b147eab-39dd-4c2a-8f59-d778037788aa,3.0,Creature — Spike,1,True
Hornet Queen,3b1f8108-6911-49e9-8f78-f950bb58cb6c,7.0,Creature — Insect,3,True
"Mikaeus, the Unhallowed",5d27c63e-d1ef-48af-b51d-01ebc6daeac9,6.0,Legendary Creature — Zombie Cleric,4,True
Swords to Plowshares,b1544f21-7e98-461b-aed5-e748b0168c52,1.0,Instant,1,True
"Jace, Wielder of Mysteries",5277a68e-1ceb-4b40-8e10-3d0564f5d7be,4.0,Legendary Planeswalker — Jace,1,True
"Mimeoplasm, Revered One",2b8c2882-dbca-466a-a0af-dd1d65edfe7c,3.0,Legendary Creature — Ooze,1,True
"Silas Renn, Seeker Adept",0dc78b1e-581e-4f28-bf35-e2082553d6a9,3.0,Legendary Artifact Creature — Human,3,True
Endless Evil,05157e8e-4c8c-455e-a5a1-de8271951c51,3.0,Enchantment — Aura,2,True
Donna Noble,0d6e76aa-2966-48b7-be4e-2d3e2cc94fc1,4.0,Legendary Creature — Human,3,True
"Saryth, the Viper's Fang",4e07a0b3-f340-4ed1-a8a9-c25fe6f37fb3,4.0,Legendary Creature — Human Warlock,3,True
Walking Ballista,4b515bb0-f275-4400-8032-3173b799ab40,0.0,Artifact Creature — Construct,1,True
"Krenko, Mob Boss",68418069-f615-40ef-ae0d-764192acae00,4.0,Legendary Creature — Goblin Warrior,1,True
Swords to Plowshares,b1544f21-7e98-461b-aed5-e748b0168c52,1.0,Instant,1,True
Voracious Vermin,8d36d80e-9934-4b56-bf3c-2b18a6da3d2d,3.0,Creature — Rat,2,True
Rampaging Baloths,2d3e6549-6cc6-434f-a189-ba3b55e64c34,6.0,Creature — Beast,3,True
Sliver Queen,b8376cca-ea96-478a-8e98-c4482031300a,5.0,Legendary Creature — Sliver,1,True
Mystic Retrieval,b7cfbfa1-dd38-47ff-9138-fa6b247afc11,4.0,Sorcery,3,True
Aetherstorm Roc,06f09e5a-5cfb-437f-9dd1-1682d71f4e7f,4.0,Creature — Bird,3,True
Helm of the Host,83b43aba-bf9c-4da2-967d-9daa632e97d2,4.0,Legendary Artifact — Equipment,3,True
"Giada, Font of Hope",48e6d3d8-2f27-4017-acdd-40bce8cdbc02,2.0,Legendary Creature — Angel,4,True
Shalai and Hallar,e7604cd9-d00d-4957-82c9-46a7cdb88209,4.0,Legendary Creature — Angel Elf,2,True
"Grist, the Hunger Tide",0efb0d7e-dea0-4817-a243-15066e9ef333,3.0,Legendary Planeswalker — Grist,5,True
Etherium Sculptor,96b87445-6362-4a17-91b2-cbf203fd03fd,2.0,Artifact Creature — Vedalken Artificer,1,True
Raptor Hatchling,91638137-06ba-4b21-b088-28d2b4d1d8da,2.0,Creature — Dinosaur,3,True
Loyal Retainers,55b88d43-ec45-4435-a316-1c8aee249ff0,3.0,Creature — Human Advisor,2,True
Lotus Petal,32e5339e-9e4f-46f8-b305-f9d6d3ba8bb5,0.0,Artifact,1,True
Swords to Plowshares,b1544f21-7e98-461b-aed5-e748b0168c52,1.0,Instant,1,True
Dominating Vampire,145ef633-a2e0-4bd9-a866-5767821eb44f,3.0,Creature — Vampire,2,True
"Alela, Artful Provocateur",936ae5dc-9838-47f3-ba1f-66523a7f5b76,4.0,Legendary Creature — Faerie Warlock,5,True
Temur Ascendancy,e68dc47c-692f-4420-9799-eee104017273,3.0,Enchantment,1,True
Bootleggers' Stash,d1deba03-b26a-4a0d-b242-24bb3a3f9ea6,6.0,Artifact,2,True
High Market,86fb3749-37d6-48a6-8524-71e996850307,0.0,Land,1,True
Horde of Notions,a7656948-4d7d-47f7-b8a1-fc9716155e37,5.0,Legendary Creature — Elemental,4,True
Aethergeode Miner,92045f6c-9ec2-4bf0-826c-e21ef253011c,2.0,Creature — Dwarf Scout,1,True
Glaring Fleshraker,0ffce5e0-6b1d-4d1a-9318-1a1a219df532,3.0,Creature — Eldrazi Drone,3,True
"Otharri, Suns' Glory",b081352b-d17b-4031-bbcc-c5c02cbfa6b6,5.0,Legendary Creature — Phoenix,6,True
Rooftop Storm,6835bf6d-7197-481b-ac26-276ce363b4ad,6.0,Enchantment,1,True
Rousing Refrain,515c522f-51d5-4f6d-b9b1-ea3c7f6a378e,5.0,Sorcery,4,True
Lightning Runner,2f82b232-21ff-44cc-bc35-0999a1d1c52f,5.0,Creature — Human Warrior,4,True
"Teferi, Temporal Archmage",07d0b06b-80cb-4518-92c9-84ea87a7e08a,6.0,Legendary Planeswalker — Teferi,3,True
Goblin Rabblemaster,24661b81-6bee-4ad8-b3ab-53cb65005c51,3.0,Creature — Goblin Warrior,2,True
Swords to Plowshares,b1544f21-7e98-461b-aed5-e748b0168c52,1.0,Instant,1,True
"Ezuri, Claw of Progress",40eacdae-fae5-46b9-a9e5-9211469f74fc,4.0,Legendary Creature — Phyrexian Elf Warrior,1,True
Thallid,46abaabe-7015-4d82-a5aa-2706b1f51bed,1.0,Creature — Fungus,2,True
Hidetsugu and Kairi,18591d9e-c9f5-4ae8-aee1-8580bc8fa600,5.0,Legendary Creature — Ogre Demon Dragon,3,True
Cleansing Nova,aff34f28-f707-4458-8af3-1bd5b13a6b10,5.0,Sorcery,1,True
Thelonite Hermit,69d2e5f3-2f4d-4a36-bcd5-181164ecd894,4.0,Creature — Elf Shaman,3,True
Walking Ballista,4b515bb0-f275-4400-8032-3173b799ab40,0.0,Artifact Creature — Construct,1,True
Rites of Flourishing,7080fb43-5d93-41f5-87d3-bc1801805ea0,3.0,Enchantment,1,True
Finale of Promise,d6fafb50-9531-4fbf-bb1e-ebb4dd39281c,2.0,Sorcery,2,True
Bloodstained Mire,fc0707c7-d504-4ccf-a0d2-3eb6e26e7a57,0.0,Land,2,True
"Galadriel, Light of Valinor",faf44683-339d-4fc0-8029-1e867c69de0e,5.0,Legendary Creature — Elf Noble,3,True
Champion of Lambholt,c549b0fd-1e08-4873-952e-a14dc45a0fd2,3.0,Creature — Human Warrior,1,True
Morphling,19f233b2-8be6-4172-abf9-b132fc3393d9,5.0,Creature — Shapeshifter,3,True
"Urza, Lord High Artificer",e87906d2-db1a-4e19-b910-adb4eb339945,4.0,Legendary Creature — Human Artificer,5,True
Captain Lannery Storm,235bf0ba-658c-463f-b112-7478ba27bd7b,3.0,Legendary Creature — Human Pirate,5,True
Magus of the Mirror,f587676e-d45f-4b1d-be2c-b404d8f55fb3,6.0,Creature — Human Wizard,3,True
Callous Bloodmage,96c12c12-140a-462d-bff0-0554d192b1f4,3.0,Creature — Vampire Warlock,2,True
Elixir of Immortality,204b71fc-4d5f-40dd-903d-56c733171d84,1.0,Artifact,1,True
Temur Battlecrier,fadf984c-c224-432a-87b9-b34f929b8409,3.0,Creature — Orc Ranger,1,True
"Yawgmoth, Thran Physician",a1e232c0-dc38-47be-a5a0-f68bc1d86a29,4.0,Legendary Creature — Human Cleric,5,True
Warmonger,bae92332-1a0b-476b-8719-190e8d8cc03a,4.0,Creature — Minotaur Monger,2,True
Angel of Indemnity,4f57a320-b6b5-49de-af0a-f2e2649758a7,6.0,Creature — Angel Warrior,8,True
Imperious Oligarch,b0381c2a-40e2-4002-82e3-ae2d687daed3,2.0,Creature — Human Cleric,4,True
"Ghave, Guru of Spores",e579a72f-4933-40fe-9e57-96f8d65370bc,5.0,Legendary Creature — Fungus Shaman,3,True
Fractured Sanity,cf32524e-0df9-4af8-9371-84feeb0a86c6,3.0,Sorcery,3,True
Parallel Lives,84dc94b2-95fb-4d53-aaa2-191cb645639f,4.0,Enchantment,1,True
Snap,ac914d98-221e-426c-8a50-342896b15f9e,2.0,Instant,1,True
"Horobi, Death's Wail",44e8d51e-0885-49df-a77c-cf4a88e41bc1,4.0,Legendary Creature — Spirit,2,True
Arid Mesa,c5acf2a5-40f4-433d-a74d-1cb56c521464,0.0,Land,2,True
Great Oak Guardian,5dba7746-c087-4ec1-92ca-ab9882dea24d,6.0,Creature — Treefolk,4,True
Treasure Vault,3c43efd6-b1a8-452c-ae20-9a936c3340ab,0.0,Artifact Land,3,True
Swords to Plowshares,b1544f21-7e98-461b-aed5-e748b0168c52,1.0,Instant,1,True
Basalt Monolith,6b8cf2a0-b045-4d91-9d91-c602d40c6237,3.0,Artifact,1,True
Mana Reflection,a3a8a044-283d-443e-bc40-c2f826d70c22,6.0,Enchantment,1,True
Basilica Shepherd,929c67aa-49ff-4401-85e8-76990fe1a369,5.0,Creature — Phyrexian Angel,4,True
River Kelpie,ef5c93ae-91e0-4edb-b8a3-1171a3694bb8,5.0,Creature — Beast,2,True
Darksteel Citadel,8dc067bf-f78f-4ac4-b6e7-b305c42cf0bc,0.0,Artifact Land,1,True
Gingerbrute,10b8d4c7-7553-4d76-b643-d98b80701e13,1.0,Artifact Creature — Food Golem,2,True
Energy Field,fbf7a7f4-9915-4a53-84b3-e55e9f487323,2.0,Enchantment,1,True
Cloudshredder Sliver,f943c005-9b77-411a-b522-1182e22724e1,2.0,Creature — Sliver,2,True
Stasis,a8cf1379-0195-4e11-b994-481ef1284245,2.0,Enchantment,2,True
Protean Thaumaturge,148331cc-24de-481f-9131-c3089d1ff7ce,2.0,Creature — Human Wizard,1,True
Devoted Druid,cb814e16-acf7-41d5-a357-1323dcc369f3,2.0,Creature — Elf Druid,2,True
Woe Strider,3adbd963-e85d-4569-963a-4472594f06f9,3.0,Creature — Horror,6,True
Future Sight,93a0e938-b916-47ec-9803-369e885e253c,5.0,Enchantment,2,True
Grinning Ignus,eca27964-accc-46cc-8aff-a06183e61e9c,3.0,Creature — Elemental,1,True
The Twelfth Doctor,9ecf19ba-754e-4bb3-b526-fe9df87a0f08,5.0,Legendary Creature — Time Lord Doctor,3,True
"Adrix and Nev, Twincasters",12a6cad9-eb42-43bd-9e68-aaf862cd83db,4.0,Legendary Creature — Merfolk Wizard,2,True
Treasonous Ogre,826d4279-1576-4898-a1c2-26fd547fb0d0,4.0,Creature — Ogre Shaman,2,True
"Krenko, Mob Boss",68418069-f615-40ef-ae0d-764192acae00,4.0,Legendary Creature — Goblin Warrior,1,True
"Ajani, the Greathearted",f5d9be71-91d0-4166-ba58-cbbf5d490c40,4.0,Legendary Planeswalker — Ajani,2,True
Fires of Yavimaya,e23d6f3b-0e18-423b-943b-15db7837255b,3.0,Enchantment,2,True
Proteus Staff,97024e8e-dfde-4769-bc27-c3d6fad19e7c,3.0,Artifact,2,True
"Niv-Mizzet, Visionary",d9f1dc61-831e-4244-a2da-aa9da6fd5b50,6.0,Legendary Creature — Dragon Wizard,1,True
Enduring Vitality,3577c47e-76d3-4659-b922-31c4b74be3a0,3.0,Enchantment Creature — Elk Glimmer,1,True
"Lathiel, the Bounteous Dawn",d3c56fc4-3611-41b1-952e-4c5311b1510b,4.0,Legendary Creature — Unicorn,1,True
Vigean Graftmage,4c209165-a159-4cd7-8e99-1e533d3a22a6,3.0,Creature — Vedalken Wizard Mutant,3,True
Blasphemous Act,7a2484a9-04fd-41a0-8224-610c1c07ed10,9.0,Sorcery,1,True
"Myrkul, Lord of Bones",11329dd8-b10b-4659-b747-fbdbecf16308,7.0,Legendary Creature — God,3,True
"Ral, Storm Conduit",b7da26c9-78a6-41c5-a5ef-6555e8274d7a,4.0,Legendary Planeswalker — Ral,2,True
Kitchen Finks,5470dcfa-4eff-43da-abf7-19922841f719,3.0,Creature — Ouphe,2,True
Wall of Blood,b26c3563-d289-4ca3-8736-9d89e191a840,3.0,Creature — Wall,1,True
"Mondrak, Glory Dominus",fe83087d-c6c1-40be-9295-baaa1c6b2db1,4.0,Legendary Creature — Phyrexian Horror,3,True
Boros Reckoner,5f079a75-899e-467d-b443-3b87ce2fb548,3.0,Creature — Minotaur Wizard,1,True
"Tormod, the Desecrator",6dc0150d-7145-41e2-bd3d-2564d9d32301,4.0,Legendary Creature — Zombie Wizard,2,True
"Mm'menon, the Right Hand",de58fa4b-eeeb-4dc8-aab9-6521b15678cc,5.0,Legendary Creature — Jellyfish Advisor,2,True
All-Fates Stalker,da9ec010-8b42-4927-b602-4e96bced4e99,4.0,Creature — Drix Assassin,3,True
Lich,5b7515f2-7a5a-4e2a-9784-6cbacd768172,4.0,Enchantment,1,True
"Linvala, Keeper of Silence",88dadc31-dfac-41b3-bf2a-65fa89e3c16d,4.0,Legendary Creature — Angel,1,True
Lord of the Forsaken,3a25d1e2-63d8-4a93-b0ce-f9307736b3f9,6.0,Creature — Demon,5,True
Nissa of Shadowed Boughs,15e3e226-0dd1-4c9b-a7ec-af67509cbfc5,4.0,Legendary Planeswalker — Nissa,5,True
Vorel of the Hull Clade,3001f971-c4db-4176-89b5-e7f4a8890c0f,3.0,Legendary Creature — Human Merfolk,2,True
"Ob Nixilis, Captive Kingpin",55b6434b-1542-40fd-b12a-697d40976582,4.0,Legendary Creature — Demon,5,True
"Whisper, Blood Liturgist",496ab82e-24a9-4a74-ba4b-992c7309b44a,4.0,Legendary Creature — Human Cleric,1,True
"Realmbreaker, the Invasion Tree",77398866-eebb-4091-b566-7726f8194a59,3.0,Legendary Artifact,4,True
"Garruk, Primal Hunter",298a7e1a-b254-442e-bc1d-2a3e5296d849,5.0,Legendary Planeswalker — Garruk,1,True
Cemetery Reaper,70fa209f-5e79-44de-81ce-1d8d0d8c1006,3.0,Creature — Zombie,2,True
Forsaken Monument,7777fab1-df3f-467f-b9e2-46dd2bd2166e,5.0,Legendary Artifact,2,True
Birds of Paradise,d3a0b660-358c-41bd-9cd2-41fbf3491b1a,1.0,Creature — Bird,1,True
"Jenson Carthalion, Druid Exile",68cefb44-afad-4638-8fdc-65a099b51d55,2.0,Legendary Creature — Human Druid,5,True
Bruvac the Grandiloquent,274b999f-f193-48fd-9a4a-0fdaf535e6c3,3.0,Legendary Creature — Human Advisor,1,True
Mizzix of the Izmagnus,f787c6cf-a4ff-487b-a7b0-0f516e68510a,4.0,Legendary Creature — Goblin Wizard,2,True
Platinum Angel,b148578c-c0bf-4785-b97c-4b6f83028008,7.0,Artifact Creature — Angel,1,True
Sylvan Safekeeper,bddf8f4a-3149-4dd6-a9e5-7747e7e45a1c,1.0,Creature — Human Wizard,2,True
Colossal Grave-Reaver,df8e0d1b-b47c-4807-9c9b-84dcec835254,8.0,Creature — Dragon,2,True
Commander's Sphere,0b67c4e2-f88b-4e01-85a1-9d5f5b8db13b,3.0,Artifact,1,True
Wedding Ring,0c34e962-99d9-4163-b852-4f61886546aa,4.0,Artifact,1,True
Mithril Coat,3dc364f3-3094-4660-80ca-9418588c7fde,3.0,Legendary Artifact — Equipment,4,True
Hermetic Study,792d7818-ee5c-4254-b969-7b50f475c629,2.0,Enchantment — Aura,1,True
Victimize,240e85d3-e495-4877-8609-4b4056c402f7,3.0,Sorcery,1,True
Nazgûl,48a62778-7c11-486f-a0e1-020c283a7ef9,3.0,Creature — Wraith Knight,2,True
